Source	Target	#inTop50	#inCorpus	judgement	similarity
אמשטרדם	רושלים	5	14	True	0.6966607570648193
אמשטרדם	צפת	7	485	True	0.6964078545570374
אמשטרדם	בערלאד	5	32	True	0.6953635215759277
אמשטרדם	לעמברג	24	7	True	0.6953388452529907
אמשטרדם	פעיהק	6	0	True	0.6934393644332886
אמשטרדם	קאראלופקא	13	6	True	0.69321608543396
אמשטרדם	ואמרכלי	1	36	False	0.6924506425857544
אמשטרדם	בראדי	2	240	True	0.6897684335708618
אמשטרדם	לאנצוט	43	7	True	0.6884807348251343
אמשטרדם	קארלשטאדט	17	15	True	0.6883877515792847
אסטראווא	נייטרא	13	18	True	0.8867087364196777
אסטראווא	אלטאפען	12	2	True	0.8671584129333496
אסטראווא	פוזן	7	6	True	0.8633548021316528
אסטראווא	האנוי	5	6	False	0.8596668839454651
אסטראווא	ברעסלאו	12	10	True	0.8593736886978149
אסטראווא	פלאריסדארף	5	3	True	0.8558574914932251
אסטראווא	פאקס	7	7	True	0.8547075986862183
אסטראווא	מאנדעבורג	4	3	True	0.8517254590988159
אסטראווא	ניישטעטין	18	8	True	0.8508162498474121
אסטראווא	ברייטאן	14	6	True	0.8507702350616455
אסטראווא	תאנגיר	8	4	True	0.8481605052947998
אסטראווא	לודוויגסבורג	5	4	True	0.8481090068817139
אסטראווא	בינגען	19	5	True	0.8472530841827393
אסטראווא	פראסניץ	4	3	True	0.8471204042434692
אסטראווא	קעמפען	9	10	True	0.8450177907943726
אפען	שטוטגארט	21	5	True	0.8113464117050171
אפען	שטעטין	5	37	True	0.8078228235244751
אפען	קראקויא	21	42	True	0.8057872653007507
אפען	קראקוי	6	40	True	0.7925634384155273
אפען	שטראססבורג	12	8	True	0.7915170192718506
אפען	קארלסרוהע	29	4	True	0.7906860113143921
אפען	ברייטאן	14	6	True	0.7895188927650452
אפען	קאפענהאגען	11	25	True	0.7876117825508118
אפען	באנן	5	21	True	0.7845121026039124
אפען	ראנקפורט	16	2	True	0.7843537926673889
אפען	פינפקירכען	9	9	True	0.7842435836791992
אפען	פאממערען	4	4	True	0.7799826860427856
אפען	ווירצבורג	8	53	True	0.7797523736953735
אפען	ווירטעמבורג	23	4	True	0.7785830497741699
אפען	מאננהיים	5	2	True	0.777790904045105
אפען	קאזאלע	5	7	True	0.7765350341796875
אפענבאך	מחכר	1	4	False	0.8912541270256042
אפענבאך	ובסגנונו	1	5	False	0.8886967301368713
אפענבאך	ראססיני	1	2	True	0.8866478204727173
אפענבאך	שהפייטן	1	3	False	0.8855549693107605
אפענבאך	שבהסכמת	1	2	False	0.8760038614273071
אפענבאך	תהילות	1	5	False	0.875397801399231
ארגיל	קאטבוס	4	2	True	0.8947886228561401
ארגיל	קומאסי	10	0	True	0.8935173749923706
ארגיל	שהתרבו	3	2	False	0.8924052715301514
ארגיל	שטרסבורג	3	2	True	0.8913805484771729
ארגיל	תונס	3	1	True	0.8907009363174438
ארגיל	ובמחנות	2	2	False	0.8900748491287231
ארגיל	ואחינ	5	2	False	0.8894703388214111
ארגיל	המחד	2	1	False	0.8883469104766846
ארגיל	ווהראן	3	3	True	0.8882945775985718
ארגיל	קאטבוס	4	2	True	0.8947886228561401
ארגיל	קומאסי	10	0	True	0.8935173749923706
ארגיל	שהתרבו	3	2	False	0.8924052715301514
ארגיל	שטרסבורג	3	2	True	0.8913805484771729
ארגיל	תונס	3	1	True	0.8907009363174438
ארגיל	ובמחנות	2	2	False	0.8900748491287231
ארגיל	ואחינ	5	2	False	0.8894703388214111
ארגיל	המחד	2	1	False	0.8883469104766846
ארגיל	ווהראן	3	3	True	0.8882945775985718
אתינא	הקניזי	1	1	False	0.9398868680000305
ביינה	קורייר	2	1	False	0.8397677540779114
ביינה	וויעדאמאסט	3	11	False	0.8369693756103516
ביינה	בוספור	2	0	True	0.8230583667755127
ביינה	מאינצ	2	0	True	0.8215570449829102
ביינה	קיעווליאנין	2	3	False	0.8155233860015869
באברויסק	זינקוב	11	16	True	0.7543275356292725
באברויסק	פאלטאווע	25	25	True	0.7541487216949463
באברויסק	פאלאצק	11	12	True	0.7432900071144104
באברויסק	קרעמענטשוג	22	44	True	0.7431811094284058
באברויסק	מאריאמפאל	22	27	True	0.7426007986068726
באברויסק	פיראטין	31	23	True	0.7402285933494568
באברויסק	ביאליסטאק	14	300	True	0.7366223335266113
באברויסק	סטאוויסק	23	16	True	0.7361888885498047
באברויסק	לאמזא	26	112	True	0.735688328742981
באברויסק	סאראקא	14	16	True	0.7346886396408081
באברויסק	קאמעניץ	16	22	True	0.7333765625953674
באברויסק	האטין	11	9	True	0.7306480407714844
באברויסק	מינסק	29	410	True	0.7286344766616821
באברויסק	לעטיטשוב	15	13	True	0.7282282114028931
באברויסק	בערדיטשוב	6	52	True	0.7281829118728638
באברויסק	באריסאוו	25	38	True	0.7272249460220337
באברויסק	ריפין	11	9	True	0.7269418835639954
באברויסק	ליסקאווע	6	6	True	0.7266332507133484
באברויסק	טעלז	13	59	True	0.7262958288192749
באזיליאה	בכהרר	1	0	False	0.9647584557533264
באזיליאה	מסטנאבול	1	0	True	0.9542476534843445
באזעל	סטאניסלוי	14	7	True	0.8278301954269409
באזעל	מארבורג	16	10	True	0.8217443823814392
באזעל	קאזאלע	5	7	True	0.820147693157196
באזעל	בליווארנא	2	15	True	0.818665623664856
באזעל	באנן	5	21	True	0.8178724050521851
באזעל	פרייבורג	13	14	True	0.8050630688667297
באזעל	בנואיארק	3	13	True	0.8030047416687012
באזעל	ברייטאן	14	6	True	0.8027257919311523
באזעל	תקעז	1	0	False	0.8013105392456055
באזעל	קאלן	15	16	True	0.7997351884841919
באזעל	האאג	8	27	True	0.7990574836730957
באזעל	בהאנוי	4	6	True	0.7989166975021362
באזעל	בריסעל	9	26	True	0.796932578086853
באזעל	ווירטעמבורג	23	4	True	0.7967816591262817
באזעל	פירטה	10	11	True	0.7959920167922974
באזעל	אסטי	11	6	True	0.7933446168899536
באזעל	גלאגוי	2	9	True	0.793030858039856
באטאשאן	מאסקאווע	1	2	True	0.937067985534668
באטאשאן	באבניא	5	1	True	0.9368616342544556
באטאשאן	המחז	1	4	False	0.9358274936676025
באטאשאן	קסטוריא	4	2	True	0.9348437786102295
באטאשאן	פהילאדעלפהיע	3	2	True	0.9338852167129517
באטאשאן	דורוהוי	12	2	True	0.9338433742523193
באטאשאן	קומאסי	10	0	True	0.9327272176742554
באטושאן	לאנצוט	43	7	True	0.8765875101089478
באטושאן	טורעק	4	10	True	0.8669852018356323
באטושאן	באנדאד	10	12	True	0.8613168597221375
באטושאן	קאראלופקא	13	6	True	0.858635425567627
באטושאן	בוראפעסט	17	12	True	0.8575759530067444
באטושאן	פאלטישען	5	10	True	0.857490599155426
באטושאן	ברעמגארטען	44	1	True	0.857256293296814
באטושאן	בייראמטשא	15	5	True	0.854332685470581
באטושאן	רוסטצוק	15	7	True	0.853602945804596
באטושאן	טאגאנדאג	19	13	True	0.8530713319778442
באטושאן	אוטיאן	24	11	True	0.8522758483886719
באטושאן	ווערזשבאלאווא	10	5	True	0.8518672585487366
באטושאן	קעלם	19	23	True	0.8514102101325989
באטושאן	סקאפין	9	9	True	0.85008305311203
באטושאן	רעזיצא	18	6	True	0.8494116067886353
באטושאן	נעשוויז	17	4	True	0.8493268489837646
באטושאן	אשמינא	34	16	True	0.847724199295044
באטושאן	מיטויא	11	18	True	0.8460824489593506
באטושאן	לעבעדין	9	8	True	0.8458280563354492
באלטימאר	מילוואקי	2	3	True	0.898707389831543
באלטימאר	סיראקיוז	1	1	True	0.8958170413970947
באלטימאר	ליסבונא	6	3	True	0.891060471534729
באלטימאר	בראדפארד	9	3	True	0.8821237683296204
באלטימאר	בלעניעס	3	2	True	0.8768283128738403
באלטימאר	צינצינאטא	2	2	True	0.8714651465415955
באלטימאר	גלאסנאוו	11	5	True	0.8685306906700134
באלטימאר	ברעסלי	9	1	True	0.8677318096160889
באלטימאר	כפילאדעלפיא	1	0	True	0.8668239116668701
באלטימאר	לואיזיאננא	2	1	True	0.8667318224906921
באלטימאר	קונסטאנ	5	2	True	0.8660330176353455
באלטימאר	לואום	5	1	True	0.8635993003845215
באלטימאר	קאראלאווקא	14	2	True	0.8635968565940857
באלטימארע	נעוויארק	2	10	True	0.857833981513977
באלטימארע	קאנסטאנטינע	12	4	True	0.8357334136962891
באלטימארע	פארטלאנד	3	4	True	0.8284674286842346
באלטימארע	ניוארלעאנס	1	4	True	0.8277574777603149
באלטימארע	בראדפארד	9	3	True	0.824908971786499
באלטימארע	גאלוועסטאן	9	5	True	0.8231326341629028
באלטימארע	פיטטסבורג	7	2	True	0.8210574388504028
באלטימארע	שטוטגארט	21	5	True	0.8201789259910583
באלטימארע	ווירטעמבורג	23	4	True	0.8197910785675049
באלטימארע	פהילאדעלפהיא	12	9	True	0.8133755326271057
באלטימארע	שטאלפ	14	6	True	0.8111807107925415
באלטימארע	אסטי	11	6	True	0.8098965883255005
באלטימארע	שיקאנא	8	6	True	0.8095859885215759
באלטימארע	קונסטאנ	5	2	True	0.8093098402023315
באמבערג	גאלדמאנן	2	21	False	0.8630319833755493
באמבערג	פאלין	2	8	True	0.8557491302490234
באמבערג	הרלז	3	0	False	0.849288821220398
באמבערג	באשמינא	1	4	True	0.8479647636413574
באמבערג	אודיסא	3	3	True	0.8472014665603638
באסטאן	טשיקאגא	8	17	True	0.7764898538589478
באסטאן	זגיערז	6	11	True	0.7623738050460815
באסטאן	לעטיטשוב	15	13	True	0.7599412202835083
באסטאן	פיטסבורג	9	12	True	0.7596979141235352
באסטאן	ליסקאווע	6	6	True	0.7581065893173218
באסטאן	אזאר	10	6	True	0.757148027420044
באסטאן	סדילקוב	4	6	True	0.7570496797561646
באסטאן	ליעדם	22	9	True	0.7526925206184387
באסטאן	קראסילוב	29	5	True	0.7525647878646851
באסטאן	ברזעזין	29	3	True	0.7519624829292297
באסטאן	בענדערי	5	6	True	0.7517461776733398
באסטאן	ראגאטשוב	10	5	True	0.7507089376449585
באסטאן	פהילאדעלפהיא	12	9	True	0.7505874633789062
באסטאן	לאשיטץ	3	6	True	0.7499249577522278
באסטאן	אוגוסטאוו	29	6	True	0.7496657371520996
באסטאן	ליפאוועץ	23	2	True	0.7480765581130981
באסטאן	יעדינעץ	5	3	True	0.747808575630188
בארדיטשוב	קריוואזאר	20	11	True	0.8872336149215698
בארדיטשוב	דוביסאר	8	4	True	0.8863645195960999
בארדיטשוב	נאוואגראדוואלינסק	21	3	True	0.8852421045303345
בארדיטשוב	שפאלע	6	6	True	0.8840184211730957
בארדיטשוב	זאבלודווא	10	7	True	0.8809873461723328
בארדיטשוב	ברעסטאוויץ	28	10	True	0.8786728978157043
בארדיטשוב	קראסילוב	29	5	True	0.8778590559959412
בארדיטשוב	רעזיצא	18	6	True	0.8774758577346802
בארדיטשוב	האייסין	15	3	True	0.8767512440681458
בארדיטשוב	פאוולאגראד	13	7	True	0.8755329847335815
בארדיטשוב	נישוויעז	24	1	True	0.8745110034942627
בארדיטשוב	טאגאנדאג	19	13	True	0.8729853630065918
בארדיטשוב	פיריאטין	21	10	True	0.8716408014297485
בארדיטשוב	אקערמאן	21	15	True	0.8715534210205078
בארדיטשוב	הוראדאק	9	4	True	0.8713020086288452
בארדיטשוב	ליובאר	18	6	True	0.8703252077102661
בארדיטשוב	הערקי	10	4	True	0.8699976205825806
בבל	ובבל	2	48	True	0.7572195529937744
בבל	אשור	2	330	True	0.7537293434143066
בבל	בגדאד	3	136	True	0.7499595880508423
בבל	בבבל	1	188	True	0.7424417734146118
בבל	מואב	1	77	True	0.7281872630119324
בבל	עמון	1	77	True	0.7158801555633545
בבל	כנען	1	271	True	0.7104552984237671
בבל	כשדים	1	58	True	0.7084030508995056
בבל	נבוכדנצר	1	63	False	0.7083730697631836
בבל	ואשור	2	14	True	0.7082077860832214
בבל	צידון	3	23	True	0.7063121199607849
בבל	כוש	2	154	True	0.7047466039657593
בבל	ומצרים	2	65	True	0.6990216374397278
בבל	שלמנסר	1	7	False	0.6980552673339844
בבל	ונינוה	1	12	True	0.694445013999939
בבל	סיחון	1	25	True	0.6935831308364868
בבל	הכשדים	1	34	False	0.6931481957435608
בבל	באשור	1	10	True	0.6891869902610779
בברויסק	טאמשאוו	8	1	True	0.9481427669525146
בברויסק	פאדברדז	13	0	True	0.9467795491218567
בברויסק	סערדאהעללי	17	0	True	0.9441211819648743
בברויסק	האסקוי	10	0	True	0.9429417848587036
בברויסק	יוגהיים	11	1	True	0.9417343139648438
בברויסק	קרעמצוג	8	0	True	0.9414001703262329
בברויסק	לאדזין	7	3	True	0.9409117698669434
בברויסק	בערשור	11	1	True	0.9404268264770508
בברויסק	לובאווא	2	1	True	0.9403444528579712
בברויסק	בערדיטשב	6	0	True	0.940055787563324
בברויסק	ריזיסטשעוו	17	0	True	0.9393925666809082
בברויסק	קאסניטין	8	1	True	0.9389232993125916
בברויסק	רומעניעןבוקארעשט	3	0	True	0.9382608532905579
בברויסק	ניזיען	10	0	True	0.9378548264503479
בגדאד	בגראד	4	48	True	0.8144541382789612
בגדאד	בנדאד	7	13	True	0.7894255518913269
בגדאד	בגדד	2	101	True	0.7807351350784302
בגדאד	בבל	3	764	True	0.7499595880508423
בגדאד	באגראד	11	32	True	0.7463124990463257
בגדאד	טבריה	8	65	True	0.7440452575683594
בגדאד	באקוי	17	15	True	0.7438312768936157
בגדאד	אוראן	11	18	True	0.7395598292350769
בגדאד	באנדאד	10	12	True	0.7391514778137207
בגדאד	סימבירסק	9	11	True	0.7330282926559448
בגדאד	באגדאד	6	49	True	0.7322354316711426
בגדאד	קאנסטאנטינאפעל	17	31	True	0.7291368842124939
בגדאד	מונטריאל	11	9	True	0.7286425828933716
בגדאד	ויפו	8	25	True	0.7259235382080078
בגדאד	מוף	2	10	True	0.7244101166725159
בגדאד	טאנגיר	12	28	True	0.7221200466156006
בגדאד	צנעא	2	25	True	0.7221168279647827
בגדאד	לעמברג	24	7	True	0.7181692719459534
בגדאד	קארלאווא	8	7	True	0.7179555296897888
בהמבורג	בהאנוי	4	6	True	0.7939872741699219
בהמבורג	בצינצינאטי	4	27	True	0.7756571769714355
בהמבורג	באמשטרדאם	4	7	True	0.7745862007141113
בהמבורג	בווירטעמבערג	2	8	True	0.7715705633163452
בהמבורג	הפריזי	1	7	False	0.7606363296508789
בהמבורג	בווין	1	55	False	0.757796049118042
בהמבורג	בפרנקפורט	2	8	True	0.7575281858444214
בהמבורג	ביאסי	1	20	True	0.7568771839141846
בהמבורג	פירטה	10	11	True	0.7549713253974915
בודאפעסט	בוראפעסט	17	12	True	0.781090497970581
בודאפעסט	ברעמגארטען	44	1	True	0.7473145723342896
בודאפעסט	רייטשלאנד	14	2	True	0.7451112270355225
בודאפעסט	מבודא	14	4	True	0.744633674621582
בודאפעסט	אשפיצין	10	2	True	0.7397233247756958
בודאפעסט	ראגאזען	23	2	True	0.7352062463760376
בודאפעסט	בילוגראדו	17	12	True	0.7337754964828491
בודאפעסט	בודא	10	43	True	0.7332178950309753
בודאפעסט	האננאפער	15	10	True	0.7316932678222656
בודאפעסט	דראהביטש	12	27	True	0.7296485304832458
בודאפעסט	קעניגסבורג	14	3	True	0.7285244464874268
בודאפעסט	שטאקהאלס	7	9	True	0.7260735630989075
בודאפעסט	פעשט	10	13	True	0.7254019975662231
בודאפעסט	סעפלאק	17	0	True	0.7208764553070068
בודאפעסט	ונגארן	12	4	True	0.71748286485672
בודאפעסט	מיטויא	11	18	True	0.716647744178772
בודאפעסט	מאונגרן	11	4	True	0.716070830821991
בודאפעסט	עסטרייד	11	14	True	0.7160323858261108
בודאפעשט	ממאסואה	1	10	True	0.8944680690765381
בודאפעשט	איגוסט	5	8	False	0.8941894173622131
בודאפעשט	מפיליפופול	3	8	True	0.8887510895729065
בודאפעשט	אונוסט	4	12	False	0.885684072971344
בוטשאטש	הימאד	1	6	True	0.893742024898529
בוטשאטש	דורוהוי	12	2	True	0.8895555734634399
בוטשאטש	חסמוך	1	2	False	0.8841032385826111
בוטשאטש	וועספרים	7	4	True	0.8777446150779724
בוטשאטש	סאמבור	1	3	True	0.8772494792938232
בומבאי	שטאקהלם	26	1	True	0.9457041025161743
בומבאי	פאדברדז	13	0	True	0.9414750337600708
